istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
15063069;San Paolo Bel Sito;Napoli;1;3.385;11,05;94,53;20,93;;9,76;57,49;;193,77
15063075;San Vitaliano;Napoli;1;6.436;15,37;32,75;32,49;30,59;50,27;10,93;1,90;174,31
15063071;Sant'Agnello;Napoli;1;8.833;34,86;31,25;70,46;30,73;26,33;4,24;22,36;227,02
15063074;Sant'Antonio Abate;Napoli;1;19.376;30,72;60,94;29,37;;14,69;29,52;8,72;173,96
15063078;Serrara Fontana;Napoli;1;3.093;82,11;63,56;110,26;;2,57;183,72;;442,22
15063079;Somma Vesuviana;Napoli;1;34.220;21,56;22,08;66,04;;23,13;25,80;32,44;191,04
15063080;Sorrento;Napoli;1;15.956;20,68;37,08;93,48;71,77;80,89;56,82;;360,71
15063081;Striano;Napoli;1;8.735;16,07;15,77;44,02;32,08;12,15;6,99;7,66;134,73
15063084;Torre del Greco;Napoli;1;82.329;31,55;51,72;52,58;27,71;17,21;5,61;0,81;192,27
15063091;Trecase;Napoli;1;8.738;79,59;;27,41;;24,67;43,19;1,38;176,23
15063086;Vico Equense;Napoli;1;20.416;17,13;11,44;85,03;33,90;43,01;11,50;2,02;227,32
15063087;Villaricca;Napoli;1;30.997;13,44;48,28;40,42;29,68;6,99;27,03;1,98;167,82
15063088;Visciano;Napoli;1;4.295;3,76;6,44;58,59;25,91;24,32;3,31;26,77;149,08
15063089;Volla;Napoli;1;25.269;30,79;51,63;48,94;6,06;25,73;9,49;25,26;197,88
01003002;Ameno;Novara;1;885;4,77;22,05;54,17;11,03;34,49;52,73;4,50;183,74
01003006;Armeno;Novara;1;2.134;4,88;11,54;44,06;12,09;7,46;52,70;4,31;137,04
01003008;Arona;Novara;1;13.750;17,33;13,37;72,04;17,46;10,84;36,97;15,36;183,36
01003012;Barengo;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003016;Bellinzago Novarese;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003018;Biandrate;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003019;Boca;Novara;1;1.115;8,60;9,78;70,24;14,18;8,97;8,52;;120,29
01003021;Bogogno;Novara;1;1.286;9,17;11,88;28,14;11,50;6,27;70,17;3,31;175,78
01003022;Bolzano Novarese;Novara;1;1.159;5,00;23,20;19,39;11,99;2,16;42,61;11,16;115,50
01003025;Borgo Ticino;Novara;1;5.199;12,34;8,14;35,60;9,79;7,39;15,27;11,04;99,57
01003023;Borgolavezzaro;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003024;Borgomanero;Novara;1;21.229;16,50;28,63;50,91;13,78;9,03;21,13;7,24;159,89
01003026;Briga Novarese;Novara;1;2.798;2,77;11,59;33,49;8,55;0,33;32,15;11,79;100,67
01003027;Briona;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003030;Caltignaga;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003032;Cameri;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003036;Carpignano Sesia;Novara;1;2.479;13,34;22,42;41,98;13,72;11,06;21,64;6,07;141,43
01003037;Casalbeltrame;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003039;Casaleggio Novara;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003040;Casalino;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003041;Casalvolone;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003042;Castellazzo Novarese;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003043;Castelletto sopra Ticino;Novara;1;9.702;15,31;14,80;44,60;16,29;7,28;37,15;18,42;153,84
01003045;Cavaglio d'Agogna;Novara;1;1.166;11,95;11,24;43,99;14,49;5,55;56,52;5,02;148,76
01003047;Cavallirio;Novara;1;1.305;10,01;25,59;31,36;12,08;4,89;26,25;4,07;115,79
01003049;Cerano;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003052;Comignago;Novara;1;1.231;13,97;9,83;49,09;10,75;6,74;27,95;12,14;130,47
01003055;Cressa;Novara;1;1.612;9,27;21,45;35,71;9,41;4,15;28,63;8,84;121,85
01003058;Cureggio;Novara;1;2.596;11,71;13,67;31,89;11,53;10,48;23,79;4,40;107,47
01003060;Divignano;Novara;1;1.397;13,49;10,37;58,14;15,99;6,33;27,19;12,74;144,24
01003062;Dormelletto;Novara;1;2.522;16,48;30,67;52,11;18,13;7,64;23,27;10,55;167,99
01003065;Fara Novarese;Novara;1;1.998;12,16;23,81;38,24;12,62;5,32;24,36;5,97;131,86
01003066;Fontaneto d'Agogna;Novara;1;2.600;12,64;15,93;39,25;11,55;5,85;31,57;5,16;121,95
01003068;Galliate;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003069;Garbagna Novarese;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003070;Gargallo;Novara;1;1.745;5,93;18,02;32,22;8,15;1,87;41,27;7,56;115,02
01003166;Gattico-Veruno;Novara;1;5.159;11,15;17,94;35,13;10,19;5,12;28,42;8,69;116,64
01003073;Ghemme;Novara;1;3.399;12,13;14,99;49,18;11,49;7,26;27,02;7,23;129,28
01003076;Gozzano;Novara;1;5.408;5,42;15,46;28,23;14,70;17,39;40,29;4,79;126,28
01003077;Granozzo con Monticello;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003079;Grignasco;Novara;1;4.340;12,91;22,11;39,76;11,82;6,12;21,59;5,04;119,36
01003082;Invorio;Novara;1;4.300;2,87;10,87;30,23;11,86;;37,89;13,59;107,32
01003083;Landiona;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003084;Lesa;Novara;1;2.168;8,16;22,20;59,20;14,52;29,51;112,47;3,97;250,04
01003088;Maggiora;Novara;1;1.604;11,71;25,19;36,41;11,78;5,60;19,30;5,16;116,76
01003090;Mandello Vitta;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003091;Marano Ticino;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003095;Meina;Novara;1;2.400;7,53;16,91;41,19;12,09;9,37;45,97;4,12;137,18
01003097;Mezzomerico;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003098;Miasino;Novara;1;797;13,51;18,40;57,42;10,16;16,64;78,09;4,13;198,35
01003100;Momo;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003103;Nebbiuno;Novara;1;1.802;11,00;12,59;43,95;11,81;3,96;45,38;4,37;133,06
01003104;Nibbiola;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003106;Novara - Dato aggregazione CONSORZIO DI BACINO BASSO NOVARESE;Novara;38;218.536;11,62;15,80;51,62;13,76;15,05;39,69;15,07;166,65
01003108;Oleggio;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003109;Oleggio Castello;Novara;1;2.154;12,71;9,85;43,76;10,97;6,08;16,36;23,99;123,72
01003112;Orta San Giulio;Novara;1;1.273;11,07;36,53;127,95;19,87;40,91;116,80;4,24;357,37
01003114;Paruzzaro;Novara;1;2.132;16,60;17,26;65,67;12,31;8,08;29,21;19,07;168,20
01003116;Pettenasco;Novara;1;1.320;5,91;19,54;46,81;12,05;0,74;71,04;4,32;160,42
01003120;Pogno;Novara;1;1.383;2,66;26,90;42,47;7,70;1,41;67,48;6,51;155,12
01003121;Pombia;Novara;1;2.124;15,58;7,85;46,26;18,36;7,53;32,87;17,87;146,33
01003122;Prato Sesia;Novara;1;1.854;13,02;24,63;37,63;13,16;5,12;29,15;7,86;137,30
01003129;Recetto;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003130;Romagnano Sesia;Novara;1;3.758;13,32;29,85;38,96;12,75;5,53;33,85;4,69;152,68
01003131;Romentino;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003133;San Maurizio d'Opaglio;Novara;1;3.000;4,74;18,51;54,03;13,89;;39,98;4,34;135,50
01003134;San Nazzaro Sesia;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003135;San Pietro Mosezzo;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003138;Sillavengo;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003139;Sizzano;Novara;1;1.383;11,17;13,37;37,73;16,86;8,77;39,49;4,55;145,39
01003140;Soriso;Novara;1;719;3,52;27,03;13,46;8,58;1,22;27,95;14,38;96,14
01003141;Sozzago;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003143;Suno;Novara;1;2.709;3,95;11,50;22,40;23,11;0,18;48,00;2,60;111,74
01003144;Terdobbiate;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003146;Tornaco;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003149;Trecate;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003153;Vaprio d'Agogna;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003154;Varallo Pombia;Novara;1;4.841;11,36;6,39;32,66;17,75;8,72;30,87;16,01;123,76
01003158;Vespolate;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003159;Vicolungo;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
01003164;Vinzaglio;Novara;Vedi aggregazione: CONSORZIO DI BACINO BASSO NOVARESE;;;;;;;;;
20091001;Aritzo;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091003;Atzara;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091004;Austis;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091005;Bari Sardo;Nuoro [fino 2024];1;3.873;32,90;17,15;89,37;16,70;19,10;23,07;;198,29
20091006;Baunei;Nuoro [fino 2024];1;3.522;12,53;10,12;36,99;14,77;;47,27;8,12;129,79
20091007;Belvi;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091008;Birori;Nuoro [fino 2024];1;508;30,09;15,90;77,74;9,97;;8,59;;142,29
20091010;Bolotana;Nuoro [fino 2024];1;2.504;32,68;;65,36;23,02;10,89;7,41;17,88;157,24
20091011;Borore;Nuoro [fino 2024];1;2.026;36,90;15,00;110,51;16,41;;3,52;;182,35
20091016;Desulo;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091017;Dorgali;Nuoro [fino 2024];1;8.402;35,31;15,08;70,89;3,33;39,03;18,21;36,74;218,59
20091024;Fonni;Nuoro [fino 2024];1;3.746;6,64;9,11;39,82;20,15;8,77;29,14;24,26;157,03
20091025;Gadoni;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091026;Gairo;Nuoro [fino 2024];1;1.334;48,21;11,98;35,44;4,45;;22,62;10,52;133,22
20091027;Galtelli;Nuoro [fino 2024];Vedi aggregazione: ASSOCIAZIONE DEI COMUNI DI IRGOLI, ONIFAI, LOCULI, GALTELLI' - ENTE CAPOFILA COMUNE DI IRGOLI;;;;;;;;;
20091033;Irgoli - Dato aggregazione ASSOCIAZIONE DEI COMUNI DI IRGOLI, ONIFAI, LOCULI, GALTELLI' - ENTE CAPOFILA COMUNE DI IRGOLI;Nuoro [fino 2024];4;5.888;19,11;16,98;37,70;18,76;;46,74;0,74;140,02
20091039;Loceri;Nuoro [fino 2024];1;1.284;23,50;12,82;59,88;;18,47;11,84;;126,51
20091040;Loculi;Nuoro [fino 2024];Vedi aggregazione: ASSOCIAZIONE DEI COMUNI DI IRGOLI, ONIFAI, LOCULI, GALTELLI' - ENTE CAPOFILA COMUNE DI IRGOLI;;;;;;;;;
20091047;Meana Sardo;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091050;Noragugume;Nuoro [fino 2024];1;297;27,06;24,28;54,13;;9,02;7,65;7,73;129,87
20091051;Nuoro;Nuoro [fino 2024];1;34.536;25,16;;76,22;35,07;28,31;5,76;12,60;183,12
20091055;Oliena;Nuoro [fino 2024];1;6.736;6,57;9,57;55,29;10,27;8,96;18,68;25,08;134,41
20091059;Onifai;Nuoro [fino 2024];Vedi aggregazione: ASSOCIAZIONE DEI COMUNI DI IRGOLI, ONIFAI, LOCULI, GALTELLI' - ENTE CAPOFILA COMUNE DI IRGOLI;;;;;;;;;
20091061;Orani;Nuoro [fino 2024];1;2.759;28,86;27,30;48,92;12,80;;1,76;;119,65
20091062;Orgosolo;Nuoro [fino 2024];1;4.058;5,90;10,86;49,25;14,53;9,47;24,41;12,76;127,20
20091063;Orosei;Nuoro [fino 2024];1;6.927;25,76;;94,17;44,04;40,43;15,25;27,40;247,73
20091066;Ortueri;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091068;Osidda;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL GOCEANO;;;;;;;;;
20091069;Osini;Nuoro [fino 2024];1;733;20,53;21,30;24,33;8,52;;57,78;28,21;160,66
20091070;Ottana;Nuoro [fino 2024];1;2.246;39,10;20,69;78,20;;13,03;4,00;20,30;175,32
20091071;Ovodda;Nuoro [fino 2024];1;1.543;18,50;26,10;37,15;1,75;20,45;;;103,95
20091073;Posada;Nuoro [fino 2024];1;3.057;25,30;14,38;88,26;15,05;57,05;52,75;32,69;285,48
20091084;Sindia;Nuoro [fino 2024];1;1.641;6,79;46,74;48,65;;4,72;18,80;;125,69
20091085;Siniscola;Nuoro [fino 2024];1;11.425;16,82;38,21;117,94;;;48,30;13,29;234,56
20091086;Sorgono - Dato aggregazione COMUNITA' MONTANA GENNARGENTU MANDROLISAI;Nuoro [fino 2024];11;13.341;7,08;6,75;76,23;11,56;;9,92;6,31;117,85
20091089;Tertenia;Nuoro [fino 2024];1;3.884;33,68;23,35;29,39;7,60;4,12;3,65;11,82;113,60
20091090;Teti;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091093;Tonara;Nuoro [fino 2024];Vedi aggregazione: COMUNITA' MONTANA GENNARGENTU MANDROLISAI;;;;;;;;;
20091095;Tortoli;Nuoro [fino 2024];1;10.787;25,32;10,56;94,96;18,85;37,98;29,71;18,74;236,13
20091097;Triei;Nuoro [fino 2024];1;1.084;8,00;15,93;42,15;10,05;3,34;25,82;19,72;125,01
20091098;Ulassai;Nuoro [fino 2024];1;1.399;13,02;9,25;38,66;4,55;;;;65,48
20091100;Ussassai;Nuoro [fino 2024];1;492;42,96;9,02;53,98;;6,10;25,36;;137,41
20095001;Abbasanta;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095002;Aidomaggiore;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095005;Allai;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA BASSA VALLE DEL TIRSO E DEL GRIGHINE;;;;;;;;;
20095006;Arborea;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI TERRALBESE;;;;;;;;;
20095007;Ardauli;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095014;Bidoni;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095016;Boroneddu;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095079;Bosa;Oristano [fino 2024];1;7.669;7,01;23,39;62,24;23,63;95,62;39,08;29,46;280,43
20095017;Busachi - Dato aggregazione UNIONE DEI COMUNI DEL BARIGADU;Oristano [fino 2024];9;7.836;14,35;10,24;62,00;9,86;1,63;2,70;;100,79
20095020;Fordongianus;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095021;Ghilarza - Dato aggregazione UNIONE DEI COMUNI DEL GUILCIER;Oristano [fino 2024];9;13.107;4,44;17,69;29,17;12,10;;27,43;24,57;115,39
20095024;Gonnostramatza;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI PARTE MONTIS;;;;;;;;;
20095082;Laconi;Oristano [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20095025;Marrubiu;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI TERRALBESE;;;;;;;;;
20095026;Masullas;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI PARTE MONTIS;;;;;;;;;
20095029;Mogoro - Dato aggregazione UNIONE DEI COMUNI PARTE MONTIS;Oristano [fino 2024];6;6.610;20,21;;38,07;13,32;9,24;;;80,84
20095031;Narbolia;Oristano [fino 2024];1;1.690;37,25;57,99;73,96;;4,43;17,53;20,04;211,20
20095032;Neoneli;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095033;Norbello;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095034;Nughedu Santa Vittoria;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095037;Ollastra;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA BASSA VALLE DEL TIRSO E DEL GRIGHINE;;;;;;;;;
20095038;Oristano;Oristano [fino 2024];1;30.383;6,79;5,50;60,31;37,27;30,80;29,69;24,50;204,28
20095039;Palmas Arborea - Dato aggregazione UNIONE DI COMUNI DEI FENICI;Oristano [fino 2024];6;12.987;14,67;21,73;52,78;11,60;1,06;3,48;7,31;112,63
20095041;Paulilatino;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095042;Pompu;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI PARTE MONTIS;;;;;;;;;
20095043;Riola Sardo;Oristano [fino 2024];Vedi aggregazione: UNIONE DI COMUNI DEI FENICI;;;;;;;;;
20095045;Samugheo;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095046;San Nicolo d'Arcidano - Dato aggregazione UNIONE DEI COMUNI TERRALBESE;Oristano [fino 2024];5;23.702;46,39;22,92;17,71;0,61;;36,96;;125,11
20095050;San Vero Milis;Oristano [fino 2024];1;2.422;17,47;66,23;71,31;;;24,19;12,35;211,13
20095047;Santa Giusta;Oristano [fino 2024];Vedi aggregazione: UNIONE DI COMUNI DEI FENICI;;;;;;;;;
20095052;Sedilo;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095056;Siamaggiore;Oristano [fino 2024];Vedi aggregazione: UNIONE DI COMUNI DEI FENICI;;;;;;;;;
20095057;Siamanna;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA BASSA VALLE DEL TIRSO E DEL GRIGHINE;;;;;;;;;
20095076;Siapiccia;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA BASSA VALLE DEL TIRSO E DEL GRIGHINE;;;;;;;;;
20095058;Simala;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI PARTE MONTIS;;;;;;;;;
20095059;Simaxis - Dato aggregazione UNIONE DEI COMUNI DELLA BASSA VALLE DEL TIRSO E DEL GRIGHINE;Oristano [fino 2024];7;6.099;6,42;12,93;44,64;10,89;;17,05;10,65;103,26
20095061;Siris;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI PARTE MONTIS;;;;;;;;;
20095078;Soddi;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095062;Solarussa;Oristano [fino 2024];Vedi aggregazione: UNIONE DI COMUNI DEI FENICI;;;;;;;;;
20095063;Sorradile;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095064;Tadasuni;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GUILCIER;;;;;;;;;
20095065;Terralba;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI TERRALBESE;;;;;;;;;
20095068;Ula  Tirso;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL BARIGADU;;;;;;;;;
20095069;Uras;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI TERRALBESE;;;;;;;;;
20095071;Villanova Truschedu;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA BASSA VALLE DEL TIRSO E DEL GRIGHINE;;;;;;;;;
20095072;Villaurbana;Oristano [fino 2024];Vedi aggregazione: UNIONE DI COMUNI DEI FENICI;;;;;;;;;
20095075;Zerfaliu;Oristano [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA BASSA VALLE DEL TIRSO E DEL GRIGHINE;;;;;;;;;
05028001;Abano Terme;Padova;1;19.868;8,40;;44,59;55,00;20,76;32,30;29,84;196,14
05028002;Agna;Padova;1;3.210;12,06;2,05;48,31;31,75;4,89;11,77;15,60;126,42
05028003;Albignasego;Padova;1;25.931;12,42;;47,84;26,01;6,06;6,37;6,92;105,63
05028004;Anguillara Veneta;Padova;1;4.212;10,29;2,25;41,20;29,32;4,17;10,04;13,94;111,21
05028005;Arqua  Petrarca;Padova;1;1.823;10,35;2,26;41,43;29,02;4,19;10,09;13,48;120,93
05028006;Arre;Padova;1;2.123;11,40;0,88;45,66;36,31;4,62;11,12;13,73;123,72
05028007;Arzergrande;Padova;1;4.824;9,87;;39,55;28,48;4,00;9,63;13,37;104,92
05028008;Bagnoli di Sopra;Padova;1;3.361;11,21;0,94;44,91;32,77;4,55;10,94;13,71;119,02
05028009;Baone;Padova;1;3.103;9,51;2,60;38,08;25,22;3,86;9,28;9,00;97,55
05028010;Barbona;Padova;1;618;12,32;10,37;35,04;9,20;2,04;16,20;;85,17
05028011;Battaglia Terme;Padova;1;3.830;11,54;3,68;46,20;27,26;4,68;11,25;14,77;119,38
05028012;Boara Pisani;Padova;1;2.409;10,19;1,67;40,79;27,19;4,13;9,94;16,06;109,97
05028107;Borgo Veneto;Padova;1;7.001;10,52;2,28;42,13;30,95;4,26;10,26;14,60;115,00
05028013;Borgoricco;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028014;Bovolenta;Padova;1;3.476;10,53;1,22;42,15;32,42;4,27;10,27;12,28;113,13
05028015;Brugine;Padova;1;7.115;9,95;;39,86;28,22;4,04;9,71;12,79;104,57
05028016;Cadoneghe;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028020;Campo San Martino;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028017;Campodarsego;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028018;Campodoro;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028019;Camposampiero;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028021;Candiana;Padova;1;2.257;10,33;;41,36;29,33;4,19;10,08;12,21;107,50
05028022;Carceri;Padova;1;1.509;11,26;3,29;45,10;25,99;4,57;10,99;14,93;116,12
05028023;Carmignano di Brenta;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028026;Cartura;Padova;1;4.570;11,71;;46,90;35,39;4,75;11,42;14,49;124,66
05028027;Casale di Scodosia;Padova;1;4.704;11,74;3,05;47,03;31,35;4,76;11,46;16,70;126,10
05028029;Castelbaldo;Padova;1;1.444;12,02;3,00;48,13;29,91;4,87;11,72;16,03;125,69
05028030;Cervarese Santa Croce;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028031;Cinto Euganeo;Padova;1;1.961;9,61;1,55;38,47;25,47;3,89;9,37;11,84;100,19
05028032;Cittadella;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028033;Codevigo;Padova;1;6.400;10,91;0,79;43,71;31,53;4,42;10,65;17,50;119,51
05028034;Conselve;Padova;1;9.958;13,18;0,98;52,80;40,93;5,35;12,86;10,54;136,63
05028035;Correzzola;Padova;1;5.088;8,32;;33,31;23,39;3,37;8,11;11,15;87,66
05028036;Curtarolo;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028106;Due Carrare;Padova;1;8.943;12,33;1,38;49,39;40,46;5,00;12,03;14,58;135,17
05028037;Este;Padova;1;16.007;10,78;5,82;43,19;33,25;4,37;10,52;14,87;122,81
05028038;Fontaniva;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028039;Galliera Veneta;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028040;Galzignano Terme;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028041;Gazzo;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028042;Grantorto;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028043;Granze;Padova;1;1.976;8,24;1,53;32,99;22,19;3,34;8,04;13,38;89,70
05028044;Legnaro;Padova;1;9.229;11,39;;45,62;33,00;4,62;11,11;14,94;120,69
05028045;Limena;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028046;Loreggia;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028047;Lozzo Atestino;Padova;1;3.000;10,34;4,11;41,40;29,54;4,19;10,09;13,42;113,09
05028048;Masera  di Padova;Padova;1;9.201;9,54;1,35;38,22;33,35;3,87;9,31;8,75;104,39
05028049;Masi;Padova;1;1.737;11,91;2,11;47,68;29,58;4,83;11,61;15,37;123,09
05028050;Massanzago;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028052;Megliadino San Vitale;Padova;1;1.817;9,32;1,75;37,34;27,74;3,78;9,10;13,81;102,85
05028053;Merlara;Padova;1;2.531;11,81;2,72;47,28;31,14;4,79;11,52;16,70;125,95
05028054;Mestrino;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
05028055;Monselice;Padova;1;17.363;12,66;5,44;50,72;38,79;5,13;12,35;14,21;139,31
05028056;Montagnana;Padova;1;8.879;15,70;5,07;62,86;37,89;6,36;15,31;19,07;162,27
05028057;Montegrotto Terme;Padova;Vedi aggregazione: ETRA Spa;;;;;;;;;
