istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
02007056;Rhemes-Saint-Georges;Aosta;1;163;31,70;40,53;43,64;22,21;22,94;30,66;4,50;276,71
02007057;Roisan;Aosta;1;1.016;3,61;9,70;39,29;13,96;6,07;21,97;51,92;150,18
02007058;Saint-Christophe;Aosta;1;3.495;14,16;36,50;52,34;26,51;8,41;28,64;43,33;236,70
02007059;Saint-Denis;Aosta;Vedi aggregazione: SUB-ATO D UC EVANCON UC MONT CERVIN;;;;;;;;;
02007060;Saint-Marcel;Aosta;1;1.327;12,07;31,10;44,60;22,59;7,17;24,41;36,93;201,73
02007061;Saint-Nicolas;Aosta;1;334;34,11;43,61;46,96;23,91;10,59;32,33;29,99;274,17
02007062;Saint-Oyen;Aosta;1;194;9,54;25,62;103,75;36,86;16,03;58,02;137,11;396,57
02007063;Saint-Pierre;Aosta;1;3.295;22,79;29,14;31,37;15,97;1,08;23,24;3,23;179,31
02007064;Saint-Rhemy-en-Bosses;Aosta;1;334;11,61;31,17;126,23;44,85;19,50;70,59;166,81;482,49
02007065;Saint-Vincent;Aosta;Vedi aggregazione: SUB-ATO D UC EVANCON UC MONT CERVIN;;;;;;;;;
02007066;Sarre;Aosta;1;4.794;22,40;28,64;30,83;15,70;13,23;16,58;14,55;178,68
02007067;Torgnon;Aosta;Vedi aggregazione: SUB-ATO D UC EVANCON UC MONT CERVIN;;;;;;;;;
02007068;Valgrisenche;Aosta;1;188;36,27;46,38;49,93;25,42;1,72;42,65;21,14;290,28
02007069;Valpelline;Aosta;1;591;5,78;15,53;62,90;22,35;9,72;35,17;83,12;240,40
02007070;Valsavarenche;Aosta;1;153;68,93;88,13;94,88;48,31;20,29;46,84;104,42;534,49
02007071;Valtournenche;Aosta;Vedi aggregazione: SUB-ATO D UC EVANCON UC MONT CERVIN;;;;;;;;;
02007072;Verrayes;Aosta;Vedi aggregazione: SUB-ATO D UC EVANCON UC MONT CERVIN;;;;;;;;;
02007073;Verres;Aosta;Vedi aggregazione: SUB-ATO D UC EVANCON UC MONT CERVIN;;;;;;;;;
02007074;Villeneuve;Aosta;1;1.285;23,04;29,46;31,71;16,15;4,07;16,95;8,54;176,74
09051002;Arezzo;Arezzo;1;96.426;25,57;15,36;45,78;55,84;29,30;15,60;24,59;212,77
09051003;Badia Tedalda;Arezzo;1;950;46,67;29,93;23,03;69,01;7,47;15,30;21,41;212,82
09051004;Bibbiena;Arezzo;1;11.922;33,55;23,54;20,65;57,98;25,61;15,80;16,70;195,57
09051006;Capolona;Arezzo;1;5.236;20,78;7,06;58,29;44,63;16,88;20,71;31,31;199,66
09051007;Caprese Michelangelo;Arezzo;1;1.337;102,29;59,84;16,80;;;29,66;22,82;231,40
09051008;Castel Focognano;Arezzo;1;2.943;41,72;27,10;26,19;59,73;43,51;19,60;11,28;229,12
09051010;Castel San Niccolo;Arezzo;1;2.450;44,66;27,75;32,44;65,53;27,41;29,43;18,78;252,44
09051012;Castiglion Fiorentino;Arezzo;1;12.919;18,86;10,35;65,70;47,17;18,88;20,95;17,83;200,26
09051013;Cavriglia;Arezzo;1;9.489;22,67;21,92;27,71;67,79;10,52;11,97;16,49;180,93
09051015;Chiusi della Verna;Arezzo;1;1.861;59,85;37,86;37,50;102,36;53,59;32,24;27,69;351,10
09051017;Cortona;Arezzo;1;21.042;23,28;16,04;68,40;63,06;19,66;21,06;22,41;234,13
09051018;Foiano della Chiana;Arezzo;1;9.075;28,13;0,35;69,82;52,06;32,67;17,96;34,20;235,19
09051042;Laterina Pergine Valdarno;Arezzo;1;6.365;28,92;23,67;43,83;69,98;19,92;12,40;27,74;228,74
09051021;Lucignano;Arezzo;1;3.419;21,96;12,61;84,62;52,28;34,75;24,68;18,06;248,95
09051022;Marciano della Chiana;Arezzo;1;3.451;19,17;13,70;69,41;54,73;26,25;13,31;8,13;204,71
09051025;Monte San Savino;Arezzo;1;8.579;20,14;9,19;;50,45;25,70;15,98;23,90;145,36
09051023;Montemignaio;Arezzo;1;510;45,29;44,76;52,60;113,93;16,90;56,64;34,35;364,46
09051024;Monterchi;Arezzo;1;1.709;36,67;27,33;19,99;71,20;8,30;15,72;22,31;201,52
09051026;Montevarchi;Arezzo;1;24.208;22,55;15,26;38,24;55,45;31,82;10,89;22,08;196,30
09051027;Ortignano Raggiolo;Arezzo;1;837;28,86;24,32;28,24;57,28;27,50;32,05;19,78;218,04
09051030;Pieve Santo Stefano;Arezzo;1;2.974;29,80;22,61;32,72;70,64;27,09;29,49;30,57;243,15
09051041;Pratovecchio Stia;Arezzo;1;5.422;34,67;26,25;26,01;59,29;36,86;15,27;29,53;227,88
09051033;San Giovanni Valdarno;Arezzo;1;16.485;25,74;14,11;42,30;55,03;31,62;23,19;21,43;214,10
09051035;Sestino;Arezzo;1;1.170;31,73;47,59;15,06;;21,79;28,35;5,63;150,15
09051039;Terranuova Bracciolini;Arezzo;1;12.015;28,25;12,41;91,61;54,97;24,89;41,84;17,76;273,57
11044001;Acquasanta Terme;Ascoli Piceno;1;2.442;20,32;20,61;53,35;23,64;;15,30;16,28;149,50
11044002;Acquaviva Picena;Ascoli Piceno;1;3.644;15,15;18,08;42,56;32,82;25,74;18,41;26,24;186,82
11044005;Appignano del Tronto;Ascoli Piceno;1;1.633;12,93;12,62;33,96;15,05;3,10;18,15;9,40;105,21
11044006;Arquata del Tronto;Ascoli Piceno;1;940;28,56;3,54;75,00;33,23;3,09;31,88;29,96;205,26
11044007;Ascoli Piceno;Ascoli Piceno;1;45.483;14,92;15,20;59,55;;67,66;32,96;17,39;218,76
11044010;Carassai;Ascoli Piceno;1;981;12,30;20,02;33,35;20,66;5,17;27,30;28,38;147,18
11044011;Castel di Lama;Ascoli Piceno;1;8.432;13,52;23,13;42,10;;5,93;5,93;;90,61
11044012;Castignano;Ascoli Piceno;1;2.541;13,28;9,46;34,88;15,45;14,12;17,09;12,96;117,24
11044013;Castorano;Ascoli Piceno;1;2.232;9,14;12,62;32,97;22,09;0,99;12,85;12,95;103,62
11044014;Colli del Tronto;Ascoli Piceno;1;3.632;10,56;13,06;31,70;27,40;3,30;13,66;11,46;111,14
11044017;Cupra Marittima;Ascoli Piceno;1;5.378;16,55;25,79;48,69;38,83;27,50;26,55;28,35;212,26
11044020;Folignano;Ascoli Piceno;1;8.739;12,24;7,56;25,32;30,50;0,72;12,03;10,27;103,27
11044023;Grottammare;Ascoli Piceno;1;15.890;18,82;26,87;49,18;43,93;44,83;30,18;50,29;276,96
11044027;Maltignano;Ascoli Piceno;1;2.203;13,79;14,55;40,03;34,21;4,12;16,34;12,96;143,52
11044029;Massignano;Ascoli Piceno;1;1.594;14,19;18,71;44,62;31,88;2,66;14,21;13,19;149,54
11044031;Monsampolo del Tronto;Ascoli Piceno;1;4.443;12,68;14,79;36,65;29,40;16,42;21,48;12,37;143,80
11044032;Montalto delle Marche;Ascoli Piceno;1;1.849;25,84;13,31;38,72;3,86;23,71;15,04;4,58;125,06
11044034;Montedinove;Ascoli Piceno;1;456;16,60;1,60;37,02;22,39;17,39;19,50;21,38;135,89
11044038;Montegallo;Ascoli Piceno;1;408;23,88;14,65;62,72;27,79;15,87;40,83;19,16;204,89
11044044;Montemonaco;Ascoli Piceno;1;533;23,98;3,34;74,19;12,76;11,45;29,44;40,86;196,02
11044045;Monteprandone;Ascoli Piceno;1;13.051;14,05;15,29;42,52;34,27;9,51;16,89;28,42;160,94
11044054;Offida;Ascoli Piceno;1;4.607;11,54;29,04;31,82;39,35;25,38;17,94;20,01;175,09
11044056;Palmiano;Ascoli Piceno;1;158;13,84;16,75;36,35;16,11;8,75;24,94;11,89;128,63
11044063;Ripatransone;Ascoli Piceno;1;4.146;16,70;16,83;47,11;27,09;17,44;31,16;35,76;192,08
11044064;Roccafluvione;Ascoli Piceno;1;1.845;15,27;15,44;40,11;17,77;2,65;21,95;11,83;125,01
11044065;Rotella;Ascoli Piceno;1;791;9,71;18,97;33,67;17,31;18,30;38,04;14,71;150,71
11044066;San Benedetto del Tronto;Ascoli Piceno;1;47.034;18,64;26,40;60,75;43,64;37,02;32,59;34,91;267,22
11044071;Spinetoli;Ascoli Piceno;1;7.193;12,00;15,41;35,74;26,03;13,78;13,90;31,61;148,48
11044073;Venarotta;Ascoli Piceno;1;1.885;14,55;18,41;38,20;16,93;;15,05;11,66;114,80
01005001;Agliano Terme;Asti;1;1.537;10,50;31,08;30,38;13,56;17,86;25,18;12,28;140,84
01005002;Albugnano;Asti;1;506;17,42;60,67;42,94;16,39;20,57;38,20;27,15;223,34
01005003;Antignano;Asti;1;960;13,60;24,51;5,69;43,77;29,85;53,92;22,73;194,08
01005004;Aramengo;Asti;1;568;13,39;31,78;33,63;8,70;23,05;28,26;9,57;148,39
01005005;Asti;Asti;1;73.787;24,42;29,72;47,59;22,24;26,95;41,61;23,25;220,43
01005006;Azzano d'Asti;Asti;1;387;8,83;21,41;32,38;11,31;14,14;16,98;10,94;115,99
01005007;Baldichieri d'Asti;Asti;1;1.125;13,22;39,64;36,13;15,11;24,44;31,91;11,80;172,26
01005008;Belveglio;Asti;1;304;9,55;22,68;35,94;16,47;27,44;25,93;4,65;142,67
01005009;Berzano di San Pietro;Asti;1;419;10,82;27,61;34,61;14,10;17,51;21,28;21,28;147,21
01005010;Bruno;Asti;1;304;23,88;41,57;57,49;;18,67;45,05;30,67;217,35
01005011;Bubbio;Asti;1;809;6,62;57,05;31,52;6,36;65,49;20,00;14,33;201,36
01005012;Buttigliera d'Asti;Asti;1;2.519;9,00;24,65;30,76;18,71;9,18;15,15;23,77;131,22
01005013;Calamandrana;Asti;1;1.671;19,26;35,03;55,03;11,73;13,81;18,59;83,69;237,14
01005014;Calliano;Asti;1;1.219;18,17;36,87;67,48;12,33;10,65;16,23;8,81;170,53
01005015;Calosso;Asti;1;1.116;22,07;25,69;40,69;;18,30;18,63;11,03;136,41
01005016;Camerano Casasco;Asti;1;392;17,01;32,13;44,07;8,56;32,72;22,25;32,62;189,35
01005017;Canelli;Asti;1;10.029;21,73;24,11;59,05;25,87;9,98;12,12;24,03;176,89
01005018;Cantarana;Asti;1;957;11,91;23,80;32,74;2,80;21,91;12,70;12,45;118,29
01005019;Capriglio;Asti;1;308;10,05;23,20;35,38;4,29;3,16;23,60;40,95;140,62
01005020;Casorzo;Asti;1;585;21,25;34,71;59,98;12,49;42,30;29,45;12,12;212,29
01005021;Cassinasco;Asti;1;549;7,19;36,68;39,70;3,87;8,78;4,26;3,39;103,87
01005022;Castagnole delle Lanze;Asti;1;3.668;7,53;21,25;37,82;10,58;4,21;28,23;14,25;123,86
01005023;Castagnole Monferrato;Asti;1;1.111;21,48;32,09;61,53;7,73;14,88;10,90;4,69;153,30
01005024;Castel Boglione;Asti;1;573;6,12;57,02;22,49;3,61;2,81;15,61;7,96;115,63
01005032;Castel Rocchero;Asti;1;367;6,11;88,15;28,01;2,84;27,14;39,93;178,84;371,03
01005025;Castell'Alfero;Asti;1;2.607;16,82;38,29;50,84;8,25;15,73;22,09;22,55;174,57
01005026;Castellero;Asti;1;288;9,30;24,68;26,10;3,13;61,10;12,07;3,08;139,46
01005027;Castelletto Molina;Asti;1;140;25,58;25,74;69,02;13,81;30,91;70,86;34,07;269,99
01005028;Castello di Annone;Asti;1;1.892;17,60;28,31;55,46;12,38;9,36;9,91;5,35;138,36
01005029;Castelnuovo Belbo;Asti;1;824;22,66;40,44;62,74;11,62;10,58;36,32;13,63;197,97
01005030;Castelnuovo Calcea;Asti;1;691;9,76;34,92;39,03;14,94;10,62;12,14;17,72;139,13
01005031;Castelnuovo Don Bosco;Asti;1;3.103;12,54;42,91;43,18;20,30;13,09;11,94;36,28;180,23
01005033;Cellarengo;Asti;1;712;8,97;21,20;26,61;9,80;15,27;29,33;5,60;116,77
01005034;Celle Enomondo;Asti;1;429;9,38;41,36;31,15;4,19;9,11;37,26;11,21;143,66
01005035;Cerreto d'Asti;Asti;1;211;14,48;34,16;49,37;12,10;;33,51;85,22;228,84
01005036;Cerro Tanaro;Asti;1;591;21,23;20,19;72,26;16,15;11,79;12,19;19,25;173,06
01005037;Cessole;Asti;1;341;7,21;53,26;31,78;4,83;10,66;30,34;4,34;142,42
01005038;Chiusano d'Asti;Asti;1;257;14,30;23,35;37,66;12,19;;18,05;33,61;139,18
01005039;Cinaglio;Asti;1;408;12,95;23,23;34,17;10,06;20,55;22,74;2,62;126,32
01005040;Cisterna d'Asti;Asti;1;1.196;13,87;27,91;42,78;3,71;6,23;22,51;12,10;129,11
01005041;Coazzolo;Asti;1;302;5,88;16,56;21,24;2,82;5,88;31,14;1,42;84,94
01005042;Cocconato;Asti;1;1.437;19,01;50,19;58,59;12,17;12,12;34,88;32,36;219,32
01005044;Corsione;Asti;1;201;15,10;19,23;38,67;10,43;;72,21;3,76;159,41
01005045;Cortandone;Asti;1;319;13,13;31,45;35,99;10,15;20,90;23,89;3,12;138,63
01005046;Cortanze;Asti;1;257;13,93;29,97;38,13;15,47;35,91;14,18;3,79;151,37
01005047;Cortazzone;Asti;1;594;15,42;28,69;45,19;11,31;;6,41;4,55;111,57
01005048;Cortiglione;Asti;1;528;15,59;34,56;43,48;3,83;20,47;29,16;25,34;172,43
01005049;Cossombrato;Asti;1;506;13,93;25,41;36,87;8,55;22,15;8,98;10,86;126,75
01005050;Costigliole d'Asti;Asti;1;5.656;9,80;31,79;52,64;11,89;10,05;21,79;18,57;156,54
01005051;Cunico;Asti;1;432;16,56;30,68;51,58;11,84;7,75;14,14;9,15;141,72
01005052;Dusino San Michele;Asti;1;1.089;10,61;35,81;34,85;10,60;8,35;14,79;13,43;128,44
01005053;Ferrere;Asti;1;1.478;11,81;29,62;35,12;3,62;17,99;31,15;13,26;142,57
01005054;Fontanile;Asti;1;470;16,43;32,53;2,15;51,70;22,26;17,60;48,66;191,33
01005055;Frinco;Asti;1;725;13,21;20,88;35,89;11,86;6,90;17,56;10,80;117,10
01005056;Grana;Asti;1;509;22,05;51,39;60,82;13,13;27,06;28,29;56,02;258,75
01005057;Grazzano Badoglio;Asti;1;556;20,28;35,35;63,26;9,61;34,56;37,07;6,59;206,72
01005058;Incisa Scapaccino;Asti;1;2.027;17,06;37,22;51,17;8,77;20,93;17,85;8,76;161,76
01005059;Isola d'Asti;Asti;1;1.970;16,02;21,79;50,19;11,25;14,59;13,02;8,76;135,62
01005060;Loazzolo;Asti;1;296;5,76;43,50;23,90;4,22;23,16;54,06;3,23;157,83
01005061;Maranzana;Asti;1;220;26,35;47,30;72,75;3,61;64,03;96,04;4,73;314,81
01005062;Maretto;Asti;1;390;10,41;27,48;28,61;2,41;19,82;14,14;2,64;105,53
01005063;Moasca;Asti;1;509;9,90;25,28;34,05;12,47;12,62;23,88;24,05;142,25
01005064;Mombaldone;Asti;1;192;22,70;14,39;89,01;20,43;23,96;40,70;23,99;236,78
01005065;Mombaruzzo;Asti;1;945;16,82;46,56;45,74;17,14;22,82;12,20;2,91;164,18
01005066;Mombercelli;Asti;1;2.058;10,90;26,61;41,02;18,10;8,17;10,87;12,71;128,37
01005067;Monale;Asti;1;980;10,74;27,00;29,10;9,86;27,60;13,94;2,90;121,14
01005068;Monastero Bormida;Asti;1;840;5,93;50,26;31,33;9,26;10,69;44,84;15,74;168,04
01005070;Moncucco Torinese;Asti;1;863;11,92;;33,60;16,30;;42,04;17,28;121,65
01005071;Mongardino;Asti;1;844;16,79;21,66;51,04;9,84;15,79;21,51;4,62;141,25
01005072;Montabone;Asti;1;315;4,28;48,37;21,27;3,48;19,06;34,62;11,74;142,82
01005073;Montafia;Asti;1;947;13,55;33,78;43,09;9,42;11,48;15,54;18,52;145,39
01005074;Montaldo Scarampi;Asti;1;705;8,03;27,98;33,21;14,39;12,06;12,07;14,34;122,08
01005075;Montechiaro d'Asti;Asti;1;1.254;15,18;33,60;40,73;13,11;19,84;13,19;8,69;144,35
01005076;Montegrosso d'Asti;Asti;1;2.346;11,03;33,87;20,60;39,13;12,24;24,21;4,87;145,97
01005077;Montemagno;Asti;1;1.037;20,10;44,35;55,98;11,08;17,88;24,36;10,25;184,01
01005121;Montiglio Monferrato;Asti;1;1.484;20,39;53,37;68,99;13,91;14,16;18,67;22,86;212,35
01005122;Moransengo-Tonengo;Asti;1;400;29,52;52,26;45,16;4,21;12,61;55,71;24,08;223,53
01005080;Nizza Monferrato;Asti;1;10.056;15,36;40,00;53,56;13,40;7,06;6,45;26,94;162,76
01005081;Olmo Gentile;Asti;1;66;85,92;30,59;29,98;4,76;96,67;2,64;3,88;254,44
01005082;Passerano Marmorito;Asti;1;449;11,72;30,39;39,81;9,58;38,41;18,53;16,98;165,43
01005083;Penango;Asti;1;440;21,29;39,41;6,03;64,35;12,40;18,17;13,27;174,92
01005084;Piea;Asti;1;509;14,43;29,11;39,24;7,29;24,60;16,47;3,28;134,41
01005085;Pino d'Asti;Asti;1;225;10,71;25,36;34,54;8,78;8,68;25,40;24,21;137,68
01005086;Piova  Massaia;Asti;1;575;18,79;32,43;58,00;14,42;27,44;32,68;14,79;198,55
01005087;Portacomaro;Asti;1;1.904;13,72;32,17;41,86;7,34;15,56;15,68;12,16;138,49
01005088;Quaranti;Asti;1;155;32,10;39,05;85,94;7,95;14,80;38,06;22,54;240,43
01005089;Refrancore;Asti;1;1.538;18,28;32,96;5,81;57,77;11,14;8,39;4,39;138,74
01005090;Revigliasco d'Asti;Asti;1;728;12,26;22,15;34,21;7,97;6,88;25,78;11,11;120,36
01005091;Roatto;Asti;1;358;11,51;18,80;39,16;4,60;31,27;33,46;9,36;148,16
01005092;Robella;Asti;1;448;22,22;28,07;62,80;10,15;;28,64;32,91;184,79
01005093;Rocca d'Arazzo;Asti;1;923;8,41;23,99;28,80;9,97;8,75;15,84;13,23;108,98
01005094;Roccaverano;Asti;1;371;6,56;59,80;29,85;6,59;13,82;22,30;4,76;143,68
01005095;Rocchetta Palafea;Asti;1;335;;37,19;19,26;8,54;20,13;13,67;1,96;100,74
01005096;Rocchetta Tanaro;Asti;1;1.319;21,87;43,52;71,75;17,52;20,20;24,21;16,56;215,64
01005097;San Damiano d'Asti;Asti;1;8.041;14,69;40,43;62,99;;2,64;10,56;11,88;143,20
01005098;San Giorgio Scarampi;Asti;1;93;7,85;50,66;29,66;4,41;25,27;51,96;3,45;173,25
01005099;San Martino Alfieri;Asti;1;674;13,44;29,66;41,17;9,95;10,61;23,94;13,94;142,71
01005100;San Marzano Oliveto;Asti;1;998;16,71;24,88;51,43;9,42;11,12;10,13;14,44;138,11
01005101;San Paolo Solbrito;Asti;1;1.166;10,83;24,31;31,89;4,15;19,35;26,15;11,47;128,15
01005103;Scurzolengo;Asti;1;519;22,14;29,64;61,86;6,73;28,04;29,69;20,15;198,25
01005104;Serole;Asti;1;97;7,53;48,39;28,03;4,13;3,45;96,76;3,11;191,41
01005105;Sessame;Asti;1;240;7,10;44,55;27,15;5,38;97,20;4,65;61,26;247,29
01005106;Settime;Asti;1;547;15,96;32,05;42,05;9,05;32,94;25,02;3,13;160,20
01005107;Soglio;Asti;1;129;18,36;21,09;47,65;18,43;42,10;43,13;26,12;216,88
01005108;Tigliole;Asti;1;1.715;11,69;32,22;37,72;7,47;2,01;12,62;7,28;111,01
01005109;Tonco;Asti;1;737;21,24;33,88;62,29;8,76;15,04;13,49;7,79;162,49
01005111;Vaglio Serra;Asti;1;259;13,54;21,23;43,63;8,68;6,22;20,11;59,28;172,69
01005112;Valfenera;Asti;1;2.434;6,30;20,25;22,55;11,75;12,43;26,64;17,76;117,69
01005113;Vesime;Asti;1;592;7,28;53,96;25,35;3,33;3,34;35,02;8,70;136,99
01005114;Viale;Asti;1;241;19,11;34,19;51,77;9,59;;28,17;4,57;147,40
01005115;Viarigi;Asti;1;838;20,13;34,70;55,60;11,17;25,72;43,69;44,30;235,31
01005116;Vigliano d'Asti;Asti;1;800;56,80;19,17;43,07;25,86;19,30;42,78;14,69;223,70
01005119;Villa San Secondo;Asti;1;389;13,44;24,72;36,59;9,64;38,51;30,71;4,03;157,64
01005117;Villafranca d'Asti;Asti;1;2.946;13,12;22,61;43,51;16,90;6,24;22,55;3,07;128,00
01005118;Villanova d'Asti;Asti;1;5.484;18,91;28,63;58,43;17,63;14,31;20,68;18,35;185,16
01005120;Vinchio;Asti;1;539;12,18;18,37;38,02;10,19;19,16;13,53;12,65;124,09
15064001;Aiello del Sabato;Avellino;1;3.986;22,83;19,95;48,37;27,03;14,22;12,10;3,99;148,48
15064002;Altavilla Irpina;Avellino;1;3.875;12,19;21,75;24,37;18,21;32,90;1,22;40,23;150,87
15064003;Andretta;Avellino;1;1.666;76,07;71,02;4,00;5,42;7,73;13,19;2,32;180,35
15064004;Aquilonia;Avellino;1;1.443;14,83;20,55;17,32;5,03;1,57;2,57;88,96;150,83
15064006;Atripalda;Avellino;1;10.331;38,79;32,76;65,93;31,80;41,71;14,43;18,71;244,11
15064007;Avella;Avellino;1;7.492;27,03;48,51;40,55;18,24;27,12;6,90;;168,35
15064008;Avellino;Avellino;1;52.161;27,02;23,89;63,91;33,74;62,78;17,54;48,71;275,07
15064009;Bagnoli Irpino;Avellino;1;3.019;31,64;23,78;65,54;45,89;14,26;9,36;29,72;220,19
15064010;Baiano;Avellino;1;4.398;15,06;23,63;29,41;45,24;27,26;12,64;12,68;165,92
15064011;Bisaccia;Avellino;1;3.536;14,98;15,75;47,01;27,92;8,53;55,20;8,59;177,98
15064014;Calabritto;Avellino;1;2.140;26,72;10,50;9,94;3,39;1,15;39,12;47,28;138,10
15064015;Calitri;Avellino;1;4.183;10,48;20,07;15,32;22,05;0,59;53,65;28,53;150,69
15064016;Candida;Avellino;1;1.103;32,04;24,35;48,24;23,29;15,13;6,97;10,34;161,27
15064017;Caposele;Avellino;1;3.231;19,28;27,72;84,54;;0,69;1,57;;133,80
15064018;Capriglia Irpina;Avellino;1;2.215;15,07;13,07;52,02;28,36;6,19;5,63;13,51;134,31
15064019;Carife;Avellino;1;1.261;23,79;34,19;30,97;19,23;0,90;62,76;90,24;262,08
15064020;Casalbore;Avellino;1;1.552;37,76;39,26;5,93;15,21;26,57;6,35;19,16;159,26
15064021;Cassano Irpino;Avellino;1;957;24,71;15,31;56,42;20,23;20,19;10,53;4,78;152,18
15064022;Castel Baronia;Avellino;1;1.051;32,08;20,70;65,97;23,57;13,20;18,04;6,91;181,90
15064023;Castelfranci;Avellino;1;1.740;35,36;20,26;60,26;16,47;11,63;12,96;51,86;208,81
15064025;Cervinara;Avellino;1;8.625;27,96;34,25;45,62;36,37;18,21;16,69;13,64;192,74
15064026;Cesinali;Avellino;1;2.554;33,00;25,27;38,84;43,58;5,77;2,06;16,68;165,19
15064028;Chiusano di San Domenico;Avellino;1;2.062;6,82;12,53;36,77;32,14;3,19;11,15;13,55;116,16
15064029;Contrada;Avellino;1;2.917;28,29;24,64;47,78;26,66;11,19;33,54;72,29;244,40
15064030;Conza della Campania;Avellino;1;1.272;30,17;22,69;31,91;6,22;22,88;3,82;13,12;130,81
15064031;Domicella;Avellino;1;1.844;0,78;0,01;11,49;43,88;10,46;7,19;38,14;111,95
15064033;Fontanarosa;Avellino;1;2.873;35,12;21,50;67,30;22,18;9,12;8,59;60,71;224,52
15064034;Forino;Avellino;1;5.125;25,43;29,94;48,54;37,11;12,90;12,30;17,93;184,15
15064035;Frigento;Avellino;1;3.428;35,06;21,88;76,90;;26,60;;;160,44
15064038;Grottaminarda;Avellino;1;7.634;40,99;35,50;56,31;26,86;4,35;9,70;23,89;198,06
15064039;Grottolella;Avellino;1;1.817;30,20;26,37;42,82;17,94;4,77;25,28;31,90;179,27
15064040;Guardia Lombardi;Avellino;1;1.512;30,32;12,51;71,98;14,27;;22,55;23,19;175,49
15064042;Lapio;Avellino;1;1.437;6,82;6,82;57,89;31,81;0,48;1,50;0,73;106,04
15064043;Lauro;Avellino;1;3.309;36,62;18,52;118,09;38,92;58,16;9,38;6,36;286,05
15064044;Lioni;Avellino;1;5.911;27,49;22,79;44,13;17,31;13,32;7,62;11,95;145,20
15064045;Luogosano;Avellino;1;1.068;35,10;18,13;105,46;30,55;9,23;14,28;68,40;282,09
15064046;Manocalzati;Avellino;1;3.027;29,43;25,26;50,06;32,64;17,83;18,17;47,43;221,47
15064047;Marzano di Nola;Avellino;1;1.633;17,63;67,95;60,22;4,33;;;;150,12
15064049;Mercogliano;Avellino;1;11.600;39,77;33,98;46,42;20,10;31,41;19,35;;191,04
15064052;Montecalvo Irpino;Avellino;1;3.286;46,52;24,74;62,89;18,40;19,82;9,13;9,47;190,97
15064055;Montefredane;Avellino;1;2.127;30,37;18,69;81,87;30,62;31,55;22,86;33,22;249,20
15064056;Montefusco;Avellino;1;1.186;25,67;23,68;53,15;16,35;12,27;10,56;2,87;144,55
15064057;Montella;Avellino;1;7.281;22,02;22,20;54,92;31,42;26,26;11,80;5,24;174,29
15064058;Montemarano;Avellino;1;2.600;52,86;27,74;66,49;18,83;7,33;11,68;7,71;192,64
15064059;Montemiletto;Avellino;1;5.056;37,41;27,30;50,53;20,74;;8,58;60,95;205,51
15064060;Monteverde;Avellino;1;695;38,52;21,06;85,57;27,52;;10,19;4,04;186,90
15064121;Montoro;Avellino;1;19.389;18,57;53,28;38,98;;28,92;1,75;26,21;167,72
15064063;Morra De Sanctis;Avellino;1;1.114;54,85;44,09;39,60;17,72;30,58;24,59;39,62;251,94
15064066;Nusco;Avellino;1;3.834;43,27;25,66;51,85;15,93;15,94;10,30;23,28;187,52
15064067;Ospedaletto d'Alpinolo;Avellino;1;1.996;32,34;19,90;87,16;32,60;33,59;24,34;35,30;265,22
15064068;Pago del Vallo di Lauro;Avellino;1;1.704;36,47;30,79;68,41;18,19;6,09;1,18;10,86;171,99
15064069;Parolise;Avellino;1;627;40,55;28,33;76,69;35,76;28,44;12,22;6,39;228,38
15064070;Paternopoli;Avellino;1;2.105;29,11;20,96;67,08;27,06;19,72;8,70;6,11;189,16
15064071;Petruro Irpino;Avellino;1;298;20,11;42,63;;0,48;1,53;7,83;0,75;73,32
15064073;Pietrastornina;Avellino;1;1.427;34,61;22,13;71,30;28,05;4,79;30,65;268,68;460,23
15064074;Prata di Principato Ultra;Avellino;1;2.684;39,53;31,42;52,25;21,09;22,66;21,95;18,35;207,81
15064075;Pratola Serra;Avellino;1;3.565;14,72;10,83;58,25;19,44;35,01;19,37;89,06;246,68
15064077;Quindici;Avellino;1;1.770;39,69;38,37;40,06;54,37;16,98;19,14;24,00;232,61
15064079;Rocca San Felice;Avellino;1;771;37,78;28,96;42,56;17,51;22,46;8,44;109,87;267,58
15064078;Roccabascerana;Avellino;1;2.346;13,86;14,57;57,26;14,57;3,20;25,31;4,37;133,14
15064080;Rotondi;Avellino;1;3.413;18,84;19,83;56,14;40,47;20,59;17,97;66,06;239,89
15064081;Salza Irpina;Avellino;1;735;23,80;14,22;76,63;27,49;14,61;22,33;18,15;197,24
15064082;San Mango sul Calore;Avellino;1;1.104;22,26;15,07;33,78;7,91;10,10;47,41;24,65;162,07
15064084;San Michele di Serino;Avellino;1;2.408;30,52;28,77;42,65;21,85;11,09;6,63;18,75;160,88
15064085;San Nicola Baronia;Avellino;1;776;33,86;21,68;70,49;23,78;29,72;16,63;32,01;228,17
15064086;San Potito Ultra;Avellino;1;1.467;17,37;21,46;39,73;30,07;36,67;15,62;4,53;165,46
15064093;Santa Paolina;Avellino;1;1.159;31,12;24,10;47,65;20,82;30,49;6,15;4,16;165,35
15064089;Sant'Andrea di Conza;Avellino;1;1.414;43,20;40,74;21,49;6,81;18,04;15,09;9,90;155,63
15064091;Sant'Angelo a Scala;Avellino;1;714;41,72;29,92;45,33;17,48;22,36;9,40;10,05;176,25
